Netlist file: net.in   Architecture file: arch.in
Array size: 92 x 92 logic blocks

#block name	x	y	subblk	block number
#----------	--	--	------	------------
[30777]		42	31	0	#5292
[30778]		21	29	0	#5293
[30779]		39	28	0	#5294
[30781]		38	28	0	#5295
[30782]		39	32	0	#5296
[30784]		38	32	0	#5297
[30785]		40	29	0	#5298
[30786]		39	29	0	#5299
[30788]		41	32	0	#5300
[30789]		41	31	0	#5301
[30791]		40	27	0	#5302
[30793]		38	27	0	#5303
[30794]		42	28	0	#5304
[30795]		41	28	0	#5305
[30797]		38	29	0	#5306
[30798]		34	31	0	#5307
[30799]		35	32	0	#5308
[30800]		27	23	0	#5309
[30801]		26	23	0	#5310
[30802]		26	25	0	#5311
[30803]		30	24	0	#5312
[30804]		29	21	0	#5313
[30805]		33	18	0	#5314
[30806]		32	18	0	#5315
[30807]		30	22	0	#5316
[30808]		33	26	0	#5317
[30813]		33	30	0	#5318
[30814]		32	21	0	#5319
[30815]		33	25	0	#5320
[30817]		33	24	0	#5321
[30819]		28	25	0	#5322
[30820]		29	24	0	#5323
[30823]		39	27	0	#5324
[30825]		40	30	0	#5325
[30826]		39	30	0	#5326
[30827]		40	31	0	#5327
[30828]		39	31	0	#5328
[30829]		40	28	0	#5329
[30832]		26	33	0	#5330
[30833]		31	28	0	#5331
[30834]		30	28	0	#5332
[30835]		28	31	0	#5333
[30836]		29	31	0	#5334
[30837]		26	37	0	#5335
[30838]		27	37	0	#5336
[30839]		25	37	0	#5337
[30840]		26	35	0	#5338
[30841]		26	29	0	#5339
[30842]		27	32	0	#5340
[30843]		22	35	0	#5341
[30844]		30	32	0	#5342
[30845]		36	24	0	#5343
[30846]		37	25	0	#5344
[30847]		30	29	0	#5345
[30848]		31	26	0	#5346
[30849]		26	32	0	#5347
[30850]		28	36	0	#5348
[30852]		37	33	0	#5349
[30853]		29	37	0	#5350
[30854]		28	34	0	#5351
[30855]		36	34	0	#5352
[30857]		32	32	0	#5353
[30858]		34	32	0	#5354
[30859]		34	29	0	#5355
[30862]		34	33	0	#5356
[30863]		35	33	0	#5357
[30865]		29	34	0	#5358
[30866]		32	33	0	#5359
[30869]		36	25	0	#5360
[30873]		27	31	0	#5361
[30875]		32	27	0	#5362
[30876]		27	30	0	#5363
[30877]		32	30	0	#5364
[30880]		29	30	0	#5365
[30882]		30	30	0	#5366
[30883]		26	34	0	#5367
[30885]		10	28	0	#5368
[30887]		11	28	0	#5369
[30888]		11	11	0	#5370
[30889]		11	13	0	#5371
[30890]		12	13	0	#5372
[30891]		44	28	0	#5373
[30893]		45	28	0	#5374
[30894]		10	22	0	#5375
[30895]		10	23	0	#5376
[30896]		29	9	0	#5377
[30897]		28	9	0	#5378
[30898]		22	8	0	#5379
[30899]		21	10	0	#5380
[30900]		29	8	0	#5381
[30901]		28	6	0	#5382
[30902]		10	30	0	#5383
[30903]		10	27	0	#5384
[30904]		28	8	0	#5385
[30905]		28	7	0	#5386
[30906]		12	28	0	#5387
[30907]		13	32	0	#5388
[30909]		22	13	0	#5389
[30910]		20	31	0	#5390
[30912]		21	8	0	#5391
[30913]		21	9	0	#5392
[30914]		21	11	0	#5393
[30915]		22	10	0	#5394
[30916]		10	14	0	#5395
[30917]		11	14	0	#5396
[30918]		13	33	0	#5397
[30919]		11	32	0	#5398
[30920]		10	31	0	#5399
[30921]		11	33	0	#5400
[30922]		11	23	0	#5401
[30923]		13	10	0	#5402
[30924]		12	10	0	#5403
[30925]		18	11	0	#5404
[30927]		19	6	0	#5405
[30928]		12	24	0	#5406
[30929]		13	29	0	#5407
[30930]		20	10	0	#5408
[30931]		20	11	0	#5409
[30933]		10	13	0	#5410
[30935]		13	30	0	#5411
[30936]		15	31	0	#5412
[30938]		15	27	0	#5413
[30940]		13	26	0	#5414
[30941]		13	11	0	#5415
[30944]		12	16	0	#5416
[30947]		18	9	0	#5417
[30948]		13	12	0	#5418
[30949]		19	9	0	#5419
[30950]		17	23	0	#5420
[30951]		19	24	0	#5421
[30952]		18	30	0	#5422
[30953]		17	29	0	#5423
[30954]		20	22	0	#5424
[30955]		20	9	0	#5425
[30956]		26	9	0	#5426
[30957]		22	6	0	#5427
[30959]		21	6	0	#5428
[30960]		22	11	0	#5429
[30962]		12	31	0	#5430
[30963]		22	9	0	#5431
[30964]		19	19	0	#5432
[30966]		13	31	0	#5433
[30967]		16	30	0	#5434
[30968]		19	23	0	#5435
[30969]		16	28	0	#5436
[30973]		17	28	0	#5437
[30974]		19	22	0	#5438
[30976]		23	5	0	#5439
[30977]		20	7	0	#5440
[30980]		14	22	0	#5441
[30981]		15	9	0	#5442
[30982]		13	9	0	#5443
[30983]		17	9	0	#5444
[30984]		12	27	0	#5445
[30985]		16	6	0	#5446
[30986]		13	24	0	#5447
[30987]		16	31	0	#5448
[30988]		20	12	0	#5449
[30989]		20	13	0	#5450
[30990]		15	28	0	#5451
[30991]		14	25	0	#5452
[30993]		14	28	0	#5453
[30994]		14	31	0	#5454
[30996]		15	30	0	#5455
[30999]		15	24	0	#5456
[31001]		16	24	0	#5457
[31002]		16	9	0	#5458
[31005]		16	10	0	#5459
[31007]		9	30	0	#5460
[31008]		12	32	0	#5461
[31009]		11	31	0	#5462
[31012]		11	30	0	#5463
[31014]		12	18	0	#5464
[31015]		27	6	0	#5465
[31018]		26	6	0	#5466
[31019]		18	16	0	#5467
[31022]		23	10	0	#5468
[31023]		19	10	0	#5469
[31028]		36	26	0	#5470
[31032]		37	31	0	#5471
[31033]		36	31	0	#5472
[31034]		37	27	0	#5473
[31037]		38	31	0	#5474
[31038]		38	26	0	#5475
[31039]		39	26	0	#5476
[31040]		39	33	0	#5477
[31041]		38	35	0	#5478
[31042]		40	35	0	#5479
[31043]		53	42	0	#5480
[31045]		26	14	0	#5481
[31047]		21	19	0	#5482
[31049]		27	10	0	#5483
[31050]		28	13	0	#5484
[31052]		27	16	0	#5485
[31055]		28	10	0	#5486
[31056]		27	12	0	#5487
[31058]		24	16	0	#5488
[31059]		28	14	0	#5489
[31060]		27	15	0	#5490
[31061]		29	14	0	#5491
[31062]		30	15	0	#5492
[31063]		31	15	0	#5493
[31064]		20	30	0	#5494
[31065]		28	20	0	#5495
[31066]		25	14	0	#5496
[31067]		21	24	0	#5497
[31068]		27	8	0	#5498
[31069]		27	7	0	#5499
[31071]		25	7	0	#5500
[31072]		26	7	0	#5501
[31074]		25	15	0	#5502
[31077]		25	20	0	#5503
[31079]		28	18	0	#5504
[31081]		25	18	0	#5505
[31082]		25	6	0	#5506
[31085]		13	21	0	#5507
[31086]		18	7	0	#5508
[31087]		20	17	0	#5509
[31088]		13	7	0	#5510
[31089]		19	7	0	#5511
[31090]		18	24	0	#5512
[31092]		20	24	0	#5513
[31093]		26	21	0	#5514
[31098]		30	17	0	#5515
[31099]		20	21	0	#5516
[31101]		20	16	0	#5517
[31104]		15	21	0	#5518
[31105]		18	8	0	#5519
[31106]		16	8	0	#5520
[31107]		15	7	0	#5521
[31108]		14	7	0	#5522
[31109]		21	21	0	#5523
[31110]		17	21	0	#5524
[31112]		21	20	0	#5525
[31113]		24	19	0	#5526
[31114]		30	20	0	#5527
[31115]		23	21	0	#5528
[31118]		23	20	0	#5529
[31119]		14	8	0	#5530
[31121]		15	16	0	#5531
[31122]		15	6	0	#5532
[31125]		23	19	0	#5533
[31130]		28	16	0	#5534
[31131]		25	17	0	#5535
[31132]		26	16	0	#5536
[31136]		26	13	0	#5537
[31137]		25	5	0	#5538
[31139]		26	5	0	#5539
[31140]		38	34	0	#5540
[31141]		32	38	0	#5541
[31142]		31	37	0	#5542
[31144]		32	37	0	#5543
[31145]		32	34	0	#5544
[31147]		34	34	0	#5545
[31148]		34	36	0	#5546
[31149]		33	36	0	#5547
[31152]		31	36	0	#5548
[31155]		31	35	0	#5549
[31157]		32	35	0	#5550
[31159]		37	35	0	#5551
[31160]		48	48	0	#5552
[31161]		46	49	0	#5553
[31162]		48	47	0	#5554
[31163]		46	52	0	#5555
[31164]		46	50	0	#5556
[31165]		45	48	0	#5557
[31166]		45	50	0	#5558
[31167]		45	49	0	#5559
[31168]		49	51	0	#5560
[31169]		45	51	0	#5561
[31170]		74	32	0	#5562
[31171]		74	33	0	#5563
[31172]		40	16	0	#5564
[31173]		35	22	0	#5565
[31176]		56	12	0	#5566
[31177]		50	16	0	#5567
[31178]		51	16	0	#5568
[31179]		51	14	0	#5569
[31180]		51	12	0	#5570
[31181]		53	15	0	#5571
[31183]		52	15	0	#5572
[31184]		53	14	0	#5573
[31185]		51	8	0	#5574
[31187]		52	8	0	#5575
[31188]		52	9	0	#5576
[31190]		47	10	0	#5577
[31191]		48	11	0	#5578
[31192]		48	10	0	#5579
[31193]		48	15	0	#5580
[31194]		48	14	0	#5581
[31195]		50	12	0	#5582
[31196]		50	13	0	#5583
[31198]		53	8	0	#5584
[31199]		53	9	0	#5585
[31200]		53	10	0	#5586
[31202]		46	11	0	#5587
[31203]		47	11	0	#5588
[31204]		51	11	0	#5589
[31206]		51	1	0	#5590
[31207]		51	4	0	#5591
[31208]		51	5	0	#5592
[31209]		49	12	0	#5593
[31211]		49	11	0	#5594
[31212]		50	11	0	#5595
[31213]		54	15	0	#5596
[31214]		54	14	0	#5597
[31216]		55	14	0	#5598
[31218]		51	15	0	#5599
[31220]		52	14	0	#5600
[31222]		50	5	0	#5601
[31223]		50	7	0	#5602
[31227]		56	10	0	#5603
[31229]		57	9	0	#5604
[31232]		56	9	0	#5605
[31233]		55	8	0	#5606
[31236]		55	9	0	#5607
[31238]		49	14	0	#5608
[31240]		49	13	0	#5609
[31241]		49	10	0	#5610
[31242]		50	9	0	#5611
[31244]		51	9	0	#5612
[31247]		54	9	0	#5613
[31249]		53	13	0	#5614
[31250]		53	11	0	#5615
[31252]		56	11	0	#5616
[31253]		54	13	0	#5617
[31254]		55	11	0	#5618
[31257]		75	10	0	#5619
[31258]		38	24	0	#5620
[31260]		40	15	0	#5621
[31262]		57	7	0	#5622
[31263]		51	3	0	#5623
[31264]		52	3	0	#5624
[31265]		53	3	0	#5625
[31266]		56	3	0	#5626
[31267]		53	5	0	#5627
[31269]		52	5	0	#5628
[31270]		54	6	0	#5629
[31271]		49	2	0	#5630
[31273]		49	3	0	#5631
[31274]		50	3	0	#5632
[31276]		48	8	0	#5633
[31277]		49	9	0	#5634
[31278]		49	8	0	#5635
[31279]		54	1	0	#5636
[31280]		54	2	0	#5637
[31281]		55	2	0	#5638
[31282]		58	2	0	#5639
[31284]		50	2	0	#5640
[31285]		51	2	0	#5641
[31286]		52	2	0	#5642
[31288]		53	1	0	#5643
[31289]		53	2	0	#5644
[31290]		55	3	0	#5645
[31292]		51	7	0	#5646
[31293]		51	6	0	#5647
[31294]		52	6	0	#5648
[31295]		54	7	0	#5649
[31297]		55	6	0	#5650
[31298]		59	3	0	#5651
[31300]		54	3	0	#5652
[31302]		54	4	0	#5653
[31303]		55	1	0	#5654
[31304]		54	5	0	#5655
[31306]		55	5	0	#5656
[31308]		49	5	0	#5657
[31309]		49	6	0	#5658
[31313]		56	8	0	#5659
[31315]		56	5	0	#5660
[31318]		56	6	0	#5661
[31319]		55	7	0	#5662
[31322]		56	7	0	#5663
[31324]		52	7	0	#5664
[31326]		53	7	0	#5665
[31327]		50	8	0	#5666
[31328]		50	6	0	#5667
[31330]		53	6	0	#5668
[31333]		57	6	0	#5669
[31335]		57	3	0	#5670
[31336]		58	3	0	#5671
[31338]		58	6	0	#5672
[31339]		57	4	0	#5673
[31340]		59	5	0	#5674
[31343]		74	9	0	#5675
[31345]		50	18	0	#5676
[31346]		56	14	0	#5677
[31347]		51	17	0	#5678
[31348]		75	17	0	#5679
[31350]		77	41	0	#5680
[31352]		47	7	0	#5681
[31353]		43	7	0	#5682
[31355]		43	5	0	#5683
[31356]		45	5	0	#5684
[31357]		44	1	0	#5685
[31358]		42	2	0	#5686
[31360]		44	2	0	#5687
[31361]		45	9	0	#5688
[31362]		46	10	0	#5689
[31364]		46	9	0	#5690
[31366]		40	26	0	#5691
[31367]		39	25	0	#5692
[31368]		40	25	0	#5693
[31370]		43	2	0	#5694
[31371]		43	3	0	#5695
[31372]		44	5	0	#5696
[31373]		49	1	0	#5697
[31375]		48	1	0	#5698
[31376]		48	2	0	#5699
[31377]		45	1	0	#5700
[31379]		46	1	0	#5701
[31380]		47	2	0	#5702
[31382]		42	1	0	#5703
[31384]		41	1	0	#5704
[31385]		43	6	0	#5705
[31387]		44	6	0	#5706
[31388]		45	6	0	#5707
[31390]		45	2	0	#5708
[31392]		46	2	0	#5709
[31393]		48	5	0	#5710
[31396]		48	6	0	#5711
[31398]		36	2	0	#5712
[31399]		37	2	0	#5713
[31401]		45	8	0	#5714
[31403]		45	7	0	#5715
[31404]		44	7	0	#5716
[31406]		42	4	0	#5717
[31408]		43	4	0	#5718
[31410]		48	3	0	#5719
[31412]		48	4	0	#5720
[31414]		38	1	0	#5721
[31415]		40	1	0	#5722
[31417]		39	13	0	#5723
[31418]		39	3	0	#5724
[31420]		40	3	0	#5725
[31425]		46	6	0	#5726
[31426]		47	6	0	#5727
[31427]		48	7	0	#5728
[31428]		45	4	0	#5729
[31429]		46	5	0	#5730
[31430]		49	7	0	#5731
[31434]		42	8	0	#5732
[31435]		41	9	0	#5733
[31437]		41	8	0	#5734
[31438]		40	8	0	#5735
[31439]		40	10	0	#5736
[31440]		39	11	0	#5737
[31442]		39	10	0	#5738
[31443]		37	4	0	#5739
[31444]		38	3	0	#5740
[31446]		38	4	0	#5741
[31448]		36	17	0	#5742
[31449]		35	18	0	#5743
[31450]		35	17	0	#5744
[31452]		36	7	0	#5745
[31453]		37	7	0	#5746
[31454]		38	7	0	#5747
[31455]		39	1	0	#5748
[31457]		39	2	0	#5749
[31458]		39	5	0	#5750
[31459]		36	1	0	#5751
[31461]		37	1	0	#5752
[31462]		37	5	0	#5753
[31464]		37	3	0	#5754
[31466]		36	3	0	#5755
[31467]		36	8	0	#5756
[31469]		37	8	0	#5757
[31470]		38	8	0	#5758
[31471]		43	10	0	#5759
[31474]		44	10	0	#5760
[31476]		42	6	0	#5761
[31478]		41	6	0	#5762
[31480]		35	2	0	#5763
[31481]		35	4	0	#5764
[31483]		37	9	0	#5765
[31485]		38	9	0	#5766
[31486]		40	9	0	#5767
[31488]		41	3	0	#5768
[31490]		41	4	0	#5769
[31492]		39	4	0	#5770
[31494]		40	4	0	#5771
[31496]		34	6	0	#5772
[31497]		35	6	0	#5773
[31499]		35	13	0	#5774
[31500]		35	5	0	#5775
[31502]		36	5	0	#5776
[31507]		39	9	0	#5777
[31508]		39	8	0	#5778
[31509]		44	9	0	#5779
[31510]		41	5	0	#5780
[31511]		40	7	0	#5781
[31512]		44	8	0	#5782
[31516]		45	20	0	#5783
[31517]		39	24	0	#5784
[31518]		40	24	0	#5785
[31519]		40	23	0	#5786
[31520]		40	21	0	#5787
[31521]		43	25	0	#5788
[31523]		43	24	0	#5789
[31524]		43	23	0	#5790
[31525]		41	26	0	#5791
[31527]		42	26	0	#5792
[31528]		42	23	0	#5793
[31530]		46	24	0	#5794
[31531]		47	25	0	#5795
[31532]		47	24	0	#5796
[31533]		41	16	0	#5797
[31534]		41	17	0	#5798
[31535]		41	18	0	#5799
[31536]		41	20	0	#5800
[31538]		39	17	0	#5801
[31539]		40	17	0	#5802
[31540]		40	18	0	#5803
[31542]		42	17	0	#5804
[31543]		42	18	0	#5805
[31544]		43	18	0	#5806
[31546]		41	25	0	#5807
[31547]		41	24	0	#5808
[31548]		41	23	0	#5809
[31549]		39	22	0	#5810
[31551]		40	22	0	#5811
[31552]		39	21	0	#5812
[31554]		42	22	0	#5813
[31556]		41	22	0	#5814
[31557]		42	25	0	#5815
[31558]		42	24	0	#5816
[31560]		43	22	0	#5817
[31562]		45	25	0	#5818
[31563]		46	25	0	#5819
[31567]		46	21	0	#5820
[31569]		45	22	0	#5821
[31572]		46	22	0	#5822
[31573]		45	21	0	#5823
[31576]		46	20	0	#5824
[31578]		45	24	0	#5825
[31580]		45	23	0	#5826
[31581]		47	23	0	#5827
[31582]		46	23	0	#5828
[31584]		44	23	0	#5829
[31587]		44	22	0	#5830
[31589]		42	20	0	#5831
[31590]		43	20	0	#5832
[31592]		48	20	0	#5833
[31593]		42	19	0	#5834
[31594]		43	19	0	#5835
[31596]		76	8	0	#5836
[31598]		35	7	0	#5837
[31599]		29	6	0	#5838
[31601]		29	7	0	#5839
[31602]		30	7	0	#5840
[31603]		34	2	0	#5841
[31604]		35	3	0	#5842
[31606]		34	3	0	#5843
[31607]		27	3	0	#5844
[31608]		26	3	0	#5845
[31610]		28	3	0	#5846
[31612]		30	11	0	#5847
[31613]		31	12	0	#5848
[31614]		31	11	0	#5849
[31616]		33	3	0	#5850
[31617]		32	3	0	#5851
[31618]		32	4	0	#5852
[31619]		27	2	0	#5853
[31621]		28	2	0	#5854
[31622]		29	4	0	#5855
[31623]		27	1	0	#5856
[31625]		30	1	0	#5857
[31626]		30	5	0	#5858
[31628]		29	1	0	#5859
[31630]		29	2	0	#5860
[31631]		27	5	0	#5861
[31633]		28	5	0	#5862
[31634]		32	5	0	#5863
[31635]		35	1	0	#5864
[31638]		33	2	0	#5865
[31640]		27	4	0	#5866
[31642]		28	4	0	#5867
[31644]		25	2	0	#5868
[31645]		26	2	0	#5869
[31647]		31	1	0	#5870
[31649]		31	2	0	#5871
[31650]		31	4	0	#5872
[31652]		34	8	0	#5873
[31654]		33	8	0	#5874
[31656]		31	10	0	#5875
[31658]		31	8	0	#5876
[31660]		33	1	0	#5877
[31661]		32	1	0	#5878
[31663]		30	13	0	#5879
[31664]		30	2	0	#5880
[31666]		30	3	0	#5881
[31671]		34	4	0	#5882
[31672]		33	5	0	#5883
[31673]		33	4	0	#5884
[31674]		31	6	0	#5885
[31675]		34	5	0	#5886
[31676]		33	6	0	#5887
[31680]		36	11	0	#5888
[31681]		33	15	0	#5889
[31683]		33	14	0	#5890
[31684]		35	14	0	#5891
[31685]		32	15	0	#5892
[31686]		32	17	0	#5893
[31688]		32	16	0	#5894
[31689]		38	11	0	#5895
[31690]		37	10	0	#5896
[31692]		38	10	0	#5897
[31694]		29	11	0	#5898
[31695]		30	12	0	#5899
[31696]		29	12	0	#5900
[31698]		32	14	0	#5901
[31699]		33	13	0	#5902
[31700]		37	13	0	#5903
[31701]		31	14	0	#5904
[31703]		31	13	0	#5905
[31704]		32	13	0	#5906
[31705]		35	8	0	#5907
[31707]		35	9	0	#5908
[31708]		35	10	0	#5909
[31710]		31	9	0	#5910
[31712]		32	9	0	#5911
[31713]		33	17	0	#5912
[31715]		33	16	0	#5913
[31716]		37	15	0	#5914
[31718]		35	15	0	#5915
[31720]		36	15	0	#5916
[31721]		38	14	0	#5917
[31724]		38	13	0	#5918
[31726]		33	11	0	#5919
[31727]		32	11	0	#5920
[31729]		36	16	0	#5921
[31731]		37	16	0	#5922
[31732]		37	14	0	#5923
[31734]		35	16	0	#5924
[31736]		34	16	0	#5925
[31738]		36	9	0	#5926
[31740]		36	10	0	#5927
[31742]		30	9	0	#5928
[31743]		30	10	0	#5929
[31745]		29	13	0	#5930
[31746]		32	12	0	#5931
[31748]		33	10	0	#5932
[31753]		37	12	0	#5933
[31754]		37	11	0	#5934
[31755]		38	12	0	#5935
[31756]		34	11	0	#5936
[31757]		36	12	0	#5937
[31758]		39	12	0	#5938
[31762]		47	15	0	#5939
[31763]		48	13	0	#5940
[31764]		47	13	0	#5941
[31765]		47	12	0	#5942
[31766]		46	12	0	#5943
[31767]		45	10	0	#5944
[31769]		45	11	0	#5945
[31770]		45	12	0	#5946
[31771]		47	22	0	#5947
[31773]		47	21	0	#5948
[31774]		47	20	0	#5949
[31776]		44	25	0	#5950
[31777]		44	26	0	#5951
[31778]		44	24	0	#5952
[31779]		42	15	0	#5953
[31780]		43	15	0	#5954
[31781]		43	14	0	#5955
[31782]		44	14	0	#5956
[31784]		43	17	0	#5957
[31785]		44	17	0	#5958
[31786]		44	16	0	#5959
[31788]		41	11	0	#5960
[31789]		41	12	0	#5961
[31790]		43	13	0	#5962
[31792]		49	22	0	#5963
[31793]		49	21	0	#5964
[31794]		48	21	0	#5965
[31795]		41	14	0	#5966
[31797]		42	14	0	#5967
[31798]		44	15	0	#5968
[31799]		43	11	0	#5969
[31800]		43	12	0	#5970
[31802]		44	12	0	#5971
[31804]		45	18	0	#5972
[31806]		45	17	0	#5973
[31808]		49	20	0	#5974
[31809]		49	19	0	#5975
[31813]		47	17	0	#5976
[31815]		48	16	0	#5977
[31818]		48	17	0	#5978
[31819]		49	18	0	#5979
[31822]		48	18	0	#5980
[31824]		46	18	0	#5981
[31826]		46	19	0	#5982
[31827]		48	23	0	#5983
[31828]		48	19	0	#5984
[31830]		47	19	0	#5985
[31833]		47	18	0	#5986
[31835]		45	14	0	#5987
[31836]		45	15	0	#5988
[31838]		49	15	0	#5989
[31839]		45	13	0	#5990
[31840]		47	14	0	#5991
[31842]		79	8	0	#5992
[31844]		52	23	0	#5993
[31846]		75	14	0	#5994
[31849]		78	13	0	#5995
[31851]		56	16	0	#5996
[31852]		57	18	0	#5997
[31855]		78	16	0	#5998
[31858]		81	16	0	#5999
[31859]		82	14	0	#6000
[31861]		75	41	0	#6001
[31864]		75	24	0	#6002
[31865]		75	19	0	#6003
[31866]		75	18	0	#6004
[31869]		76	13	0	#6005
[31870]		76	10	0	#6006
[31875]		76	9	0	#6007
[31876]		78	10	0	#6008
[31878]		82	23	0	#6009
[31880]		85	21	0	#6010
[31882]		75	33	0	#6011
[31883]		77	43	0	#6012
[31884]		87	23	0	#6013
[31885]		85	30	0	#6014
[31886]		83	27	0	#6015
[31887]		84	29	0	#6016
[31888]		87	28	0	#6017
[31889]		90	26	0	#6018
[31890]		51	18	0	#6019
[31891]		71	23	0	#6020
[31892]		83	31	0	#6021
[31893]		72	27	0	#6022
[31894]		83	26	0	#6023
[31895]		69	21	0	#6024
[31896]		81	25	0	#6025
[31897]		64	28	0	#6026
[31898]		80	24	0	#6027
[31899]		82	25	0	#6028
[31900]		76	41	0	#6029
[31903]		76	35	0	#6030
[31905]		76	32	0	#6031
[31906]		83	30	0	#6032
[31912]		85	26	0	#6033
[31913]		84	23	0	#6034
[31914]		85	28	0	#6035
[31916]		84	27	0	#6036
[31917]		71	38	0	#6037
[31918]		75	38	0	#6038
[31919]		73	24	0	#6039
[31921]		72	24	0	#6040
[31922]		73	25	0	#6041
[31924]		72	25	0	#6042
[31926]		45	29	0	#6043
[31928]		71	26	0	#6044
[31930]		69	29	0	#6045
[31931]		67	30	0	#6046
[31932]		66	30	0	#6047
[31933]		69	27	0	#6048
[31934]		70	27	0	#6049
[31935]		60	24	0	#6050
[31936]		67	24	0	#6051
[31937]		67	25	0	#6052
[31939]		68	24	0	#6053
[31940]		70	22	0	#6054
[31941]		69	28	0	#6055
[31943]		44	30	0	#6056
[31944]		44	32	0	#6057
[31945]		48	29	0	#6058
[31946]		45	33	0	#6059
[31947]		48	30	0	#6060
[31948]		44	31	0	#6061
[31949]		67	20	0	#6062
[31950]		69	23	0	#6063
[31952]		59	11	0	#6064
[31954]		63	9	0	#6065
[31955]		47	30	0	#6066
[31956]		65	8	0	#6067
[31957]		57	10	0	#6068
[31958]		55	18	0	#6069
[31959]		57	13	0	#6070
[31960]		66	19	0	#6071
[31962]		67	12	0	#6072
[31964]		48	32	0	#6073
[31967]		56	20	0	#6074
[31968]		47	31	0	#6075
[31971]		57	15	0	#6076
[31972]		55	20	0	#6077
[31975]		64	10	0	#6078
[31976]		57	12	0	#6079
[31979]		46	31	0	#6080
[31983]		46	30	0	#6081
[31984]		49	30	0	#6082
[31985]		66	29	0	#6083
[31988]		70	24	0	#6084
[31989]		71	25	0	#6085
[31990]		70	29	0	#6086
[31992]		70	25	0	#6087
[31994]		69	25	0	#6088
[31995]		69	26	0	#6089
[31996]		76	39	0	#6090
[31997]		75	39	0	#6091
[31998]		56	19	0	#6092
[31999]		57	19	0	#6093
[32000]		62	15	0	#6094
[32001]		63	15	0	#6095
[32002]		53	37	0	#6096
[32003]		53	36	0	#6097
[32004]		61	8	0	#6098
[32005]		62	8	0	#6099
[32006]		50	30	0	#6100
[32009]		49	31	0	#6101
[32010]		49	32	0	#6102
[32011]		50	34	0	#6103
[32012]		64	23	0	#6104
[32013]		66	32	0	#6105
[32014]		65	17	0	#6106
[32016]		64	29	0	#6107
[32017]		65	29	0	#6108
[32018]		67	29	0	#6109
[32019]		52	32	0	#6110
[32022]		56	22	0	#6111
[32024]		63	34	0	#6112
[32025]		62	33	0	#6113
[32026]		63	33	0	#6114
[32027]		65	34	0	#6115
[32029]		55	15	0	#6116
[32030]		49	33	0	#6117
[32032]		51	33	0	#6118
[32033]		55	17	0	#6119
[32036]		50	31	0	#6120
[32037]		52	36	0	#6121
[32040]		52	33	0	#6122
[32041]		51	31	0	#6123
[32042]		52	34	0	#6124
[32043]		58	22	0	#6125
[32045]		57	22	0	#6126
[32046]		65	22	0	#6127
[32047]		63	22	0	#6128
[32050]		63	18	0	#6129
[32051]		65	20	0	#6130
[32053]		66	18	0	#6131
[32054]		71	37	0	#6132
[32055]		72	37	0	#6133
[32056]		72	21	0	#6134
[32057]		72	20	0	#6135
[32059]		69	22	0	#6136
[32061]		64	22	0	#6137
[32063]		68	20	0	#6138
[32064]		80	19	0	#6139
[32065]		80	17	0	#6140
[32066]		79	19	0	#6141
[32068]		79	20	0	#6142
[32069]		65	24	0	#6143
[32070]		66	20	0	#6144
[32074]		73	23	0	#6145
[32076]		75	22	0	#6146
[32077]		76	18	0	#6147
[32078]		78	20	0	#6148
[32079]		76	21	0	#6149
[32081]		75	21	0	#6150
[32082]		64	32	0	#6151
[32083]		68	23	0	#6152
[32084]		68	29	0	#6153
[32085]		67	27	0	#6154
[32086]		69	16	0	#6155
[32089]		64	15	0	#6156
[32090]		73	19	0	#6157
[32091]		75	16	0	#6158
[32092]		76	16	0	#6159
[32094]		67	17	0	#6160
[32095]		67	18	0	#6161
[32096]		72	13	0	#6162
[32097]		70	12	0	#6163
[32099]		68	19	0	#6164
[32100]		68	18	0	#6165
[32103]		67	16	0	#6166
[32104]		68	17	0	#6167
[32106]		63	19	0	#6168
[32107]		61	11	0	#6169
[32109]		65	21	0	#6170
[32110]		73	17	0	#6171
[32111]		71	19	0	#6172
[32112]		71	14	0	#6173
[32113]		64	21	0	#6174
[32114]		61	21	0	#6175
[32116]		62	14	0	#6176
[32118]		67	14	0	#6177
[32122]		66	26	0	#6178
[32124]		66	22	0	#6179
[32125]		67	21	0	#6180
[32126]		63	23	0	#6181
[32130]		67	22	0	#6182
[32132]		78	21	0	#6183
[32134]		74	21	0	#6184
[32137]		76	40	0	#6185
[32138]		75	40	0	#6186
[32139]		74	47	0	#6187
[32141]		78	25	0	#6188
[32143]		77	25	0	#6189
[32144]		57	33	0	#6190
[32145]		78	24	0	#6191
[32146]		89	22	0	#6192
[32148]		75	23	0	#6193
[32149]		80	21	0	#6194
[32150]		56	34	0	#6195
[32151]		72	23	0	#6196
[32152]		69	14	0	#6197
[32155]		69	11	0	#6198
[32156]		71	18	0	#6199
[32157]		74	14	0	#6200
[32159]		51	30	0	#6201
[32161]		70	18	0	#6202
[32162]		72	18	0	#6203
[32164]		72	14	0	#6204
[32165]		70	14	0	#6205
[32168]		68	13	0	#6206
[32170]		57	32	0	#6207
[32171]		57	23	0	#6208
[32173]		76	23	0	#6209
[32177]		80	22	0	#6210
[32178]		77	22	0	#6211
[32181]		76	22	0	#6212
[32182]		75	37	0	#6213
[32184]		60	40	0	#6214
[32186]		61	44	0	#6215
[32188]		61	43	0	#6216
[32189]		65	42	0	#6217
[32191]		65	45	0	#6218
[32193]		65	44	0	#6219
